model,source_region,target_region,action,adaptation,mae_2023_2025,n_test_stations,n_test_observations,action_fit_seconds,n_action_training_observations,source_training_seconds_sunk
patchtst_small,ENA,NAU,retrain,retrain,2.8683018684387207,58,58164,7.645508699992206,90000,7.824448499988648
patchtst_small,CNA,NAU,deploy,deploy,2.964777946472168,58,58164,0.0,0,7.944100799999433
patchtst_small,CNA,NAU,adapt,head_finetune,2.952082633972168,58,58164,2.511882799997693,30000,7.944100799999433
patchtst_small,CNA,NAU,retrain,retrain,2.8683018684387207,58,58164,7.645508699992206,90000,7.944100799999433
patchtst_small,SAU,NAU,deploy,deploy,2.902709484100342,58,58164,0.0,0,7.70494919999328
patchtst_small,SAU,NAU,adapt,head_finetune,2.898668050765991,58,58164,2.537529599998379,30000,7.70494919999328
patchtst_small,SAU,NAU,retrain,retrain,2.8683018684387207,58,58164,7.645508699992206,90000,7.70494919999328
patchtst_small,MED,NAU,deploy,deploy,2.932117223739624,58,58164,0.0,0,7.6854731000057654
patchtst_small,MED,NAU,adapt,head_finetune,2.9232981204986572,58,58164,2.552742899992154,30000,7.6854731000057654
patchtst_small,MED,NAU,retrain,retrain,2.8683018684387207,58,58164,7.645508699992206,90000,7.6854731000057654
patchtst_small,EAU,NAU,deploy,deploy,2.901761531829834,58,58164,0.0,0,7.794699599995511
patchtst_small,EAU,NAU,adapt,head_finetune,2.8961431980133057,58,58164,2.5534729000064544,30000,7.794699599995511
patchtst_small,EAU,NAU,retrain,retrain,2.8683018684387207,58,58164,7.645508699992206,90000,7.794699599995511
patchtst_small,NWN,NAU,deploy,deploy,2.8919320106506348,58,58164,0.0,0,7.659147900005337
patchtst_small,NWN,NAU,adapt,head_finetune,2.878110408782959,58,58164,2.473785299996962,30000,7.659147900005337
patchtst_small,NWN,NAU,retrain,retrain,2.8683018684387207,58,58164,7.645508699992206,90000,7.659147900005337
patchtst_small,NCA,NAU,deploy,deploy,2.965059518814087,58,58164,0.0,0,7.646099200006574
patchtst_small,NCA,NAU,adapt,head_finetune,2.9543490409851074,58,58164,2.463019200004055,30000,7.646099200006574
patchtst_small,NCA,NAU,retrain,retrain,2.8683018684387207,58,58164,7.645508699992206,90000,7.646099200006574
patchtst_small,EAS,NAU,deploy,deploy,2.898951530456543,58,58164,0.0,0,7.586061099995277
patchtst_small,EAS,NAU,adapt,head_finetune,2.8913707733154297,58,58164,2.5562101999967126,30000,7.586061099995277
patchtst_small,EAS,NAU,retrain,retrain,2.8683018684387207,58,58164,7.645508699992206,90000,7.586061099995277
patchtst_small,NEU,NEN,deploy,deploy,1.3408817052841187,51,50774,0.0,0,8.342282700003125
patchtst_small,NEU,NEN,adapt,head_finetune,1.305437684059143,51,50774,2.517699799995171,30000,8.342282700003125
patchtst_small,NEU,NEN,retrain,retrain,1.2980356216430664,51,50774,7.649393999992753,90000,8.342282700003125
patchtst_small,WCE,NEN,deploy,deploy,1.318536400794983,51,50774,0.0,0,7.843918500002474
patchtst_small,WCE,NEN,adapt,head_finetune,1.2993762493133545,51,50774,2.469804899999872,30000,7.843918500002474
patchtst_small,WCE,NEN,retrain,retrain,1.2980356216430664,51,50774,7.649393999992753,90000,7.843918500002474
patchtst_small,WNA,NEN,deploy,deploy,1.3120098114013672,51,50774,0.0,0,7.814519100007601
patchtst_small,WNA,NEN,adapt,head_finetune,1.3039904832839966,51,50774,2.4410816000017803,30000,7.814519100007601
patchtst_small,WNA,NEN,retrain,retrain,1.2980356216430664,51,50774,7.649393999992753,90000,7.814519100007601
patchtst_small,ENA,NEN,deploy,deploy,1.2968435287475586,51,50774,0.0,0,7.824448499988648
patchtst_small,ENA,NEN,adapt,head_finetune,1.2998814582824707,51,50774,2.4832906000083312,30000,7.824448499988648
patchtst_small,ENA,NEN,retrain,retrain,1.2980356216430664,51,50774,7.649393999992753,90000,7.824448499988648
patchtst_small,CNA,NEN,deploy,deploy,1.3014103174209595,51,50774,0.0,0,7.944100799999433
patchtst_small,CNA,NEN,adapt,head_finetune,1.3011651039123535,51,50774,2.5558639999944717,30000,7.944100799999433
patchtst_small,CNA,NEN,retrain,retrain,1.2980356216430664,51,50774,7.649393999992753,90000,7.944100799999433
patchtst_small,SAU,NEN,deploy,deploy,1.2983397245407104,51,50774,0.0,0,7.70494919999328
patchtst_small,SAU,NEN,adapt,head_finetune,1.2969590425491333,51,50774,2.523877600004198,30000,7.70494919999328
patchtst_small,SAU,NEN,retrain,retrain,1.2980356216430664,51,50774,7.649393999992753,90000,7.70494919999328
patchtst_small,MED,NEN,deploy,deploy,1.303133487701416,51,50774,0.0,0,7.6854731000057654
patchtst_small,MED,NEN,adapt,head_finetune,1.2986655235290527,51,50774,2.5718070000002626,30000,7.6854731000057654
patchtst_small,MED,NEN,retrain,retrain,1.2980356216430664,51,50774,7.649393999992753,90000,7.6854731000057654
patchtst_small,EAU,NEN,deploy,deploy,1.2956008911132812,51,50774,0.0,0,7.794699599995511
patchtst_small,EAU,NEN,adapt,head_finetune,1.2984249591827393,51,50774,2.63506580000103,30000,7.794699599995511
patchtst_small,EAU,NEN,retrain,retrain,1.2980356216430664,51,50774,7.649393999992753,90000,7.794699599995511
patchtst_small,NWN,NEN,deploy,deploy,1.3086254596710205,51,50774,0.0,0,7.659147900005337
patchtst_small,NWN,NEN,adapt,head_finetune,1.3004390001296997,51,50774,2.5273433000111254,30000,7.659147900005337
patchtst_small,NWN,NEN,retrain,retrain,1.2980356216430664,51,50774,7.649393999992753,90000,7.659147900005337
patchtst_small,NCA,NEN,deploy,deploy,1.30092453956604,51,50774,0.0,0,7.646099200006574
patchtst_small,NCA,NEN,adapt,head_finetune,1.301329255104065,51,50774,2.485659499987378,30000,7.646099200006574
patchtst_small,NCA,NEN,retrain,retrain,1.2980356216430664,51,50774,7.649393999992753,90000,7.646099200006574
patchtst_small,EAS,NEN,deploy,deploy,1.309400200843811,51,50774,0.0,0,7.586061099995277
patchtst_small,EAS,NEN,adapt,head_finetune,1.3017611503601074,51,50774,2.4605585999961477,30000,7.586061099995277
patchtst_small,EAS,NEN,retrain,retrain,1.2980356216430664,51,50774,7.649393999992753,90000,7.586061099995277
patchtst_small,NEU,ESB,deploy,deploy,1.3193912506103516,39,33411,0.0,0,8.342282700003125
patchtst_small,NEU,ESB,adapt,head_finetune,1.2897897958755493,39,33411,2.295170600002166,27258,8.342282700003125
patchtst_small,NEU,ESB,retrain,retrain,1.2946239709854126,39,33411,7.640740300004836,90000,8.342282700003125
patchtst_small,WCE,ESB,deploy,deploy,1.3019074201583862,39,33411,0.0,0,7.843918500002474
patchtst_small,WCE,ESB,adapt,head_finetune,1.2938734292984009,39,33411,2.303287200003979,27258,7.843918500002474
patchtst_small,WCE,ESB,retrain,retrain,1.2946239709854126,39,33411,7.640740300004836,90000,7.843918500002474
patchtst_small,WNA,ESB,deploy,deploy,1.3021613359451294,39,33411,0.0,0,7.814519100007601
patchtst_small,WNA,ESB,adapt,head_finetune,1.3020765781402588,39,33411,2.274362199997995,27258,7.814519100007601
patchtst_small,WNA,ESB,retrain,retrain,1.2946239709854126,39,33411,7.640740300004836,90000,7.814519100007601
patchtst_small,ENA,ESB,deploy,deploy,1.292949914932251,39,33411,0.0,0,7.824448499988648
patchtst_small,ENA,ESB,adapt,head_finetune,1.2890974283218384,39,33411,2.2942367999930866,27258,7.824448499988648
patchtst_small,ENA,ESB,retrain,retrain,1.2946239709854126,39,33411,7.640740300004836,90000,7.824448499988648
patchtst_small,CNA,ESB,deploy,deploy,1.2990527153015137,39,33411,0.0,0,7.944100799999433
patchtst_small,CNA,ESB,adapt,head_finetune,1.2915525436401367,39,33411,2.5049661000084598,27258,7.944100799999433
patchtst_small,CNA,ESB,retrain,retrain,1.2946239709854126,39,33411,7.640740300004836,90000,7.944100799999433
patchtst_small,SAU,ESB,deploy,deploy,1.2869499921798706,39,33411,0.0,0,7.70494919999328
patchtst_small,SAU,ESB,adapt,head_finetune,1.287730097770691,39,33411,2.414563199999975,27258,7.70494919999328
patchtst_small,SAU,ESB,retrain,retrain,1.2946239709854126,39,33411,7.640740300004836,90000,7.70494919999328
patchtst_small,MED,ESB,deploy,deploy,1.2895632982254028,39,33411,0.0,0,7.6854731000057654
patchtst_small,MED,ESB,adapt,head_finetune,1.2895137071609497,39,33411,2.4908527999941725,27258,7.6854731000057654
patchtst_small,MED,ESB,retrain,retrain,1.2946239709854126,39,33411,7.640740300004836,90000,7.6854731000057654
patchtst_small,EAU,ESB,deploy,deploy,1.2880300283432007,39,33411,0.0,0,7.794699599995511
patchtst_small,EAU,ESB,adapt,head_finetune,1.2896251678466797,39,33411,2.466691699999501,27258,7.794699599995511
patchtst_small,EAU,ESB,retrain,retrain,1.2946239709854126,39,33411,7.640740300004836,90000,7.794699599995511
patchtst_small,NWN,ESB,deploy,deploy,1.2945042848587036,39,33411,0.0,0,7.659147900005337
patchtst_small,NWN,ESB,adapt,head_finetune,1.2913943529129028,39,33411,2.442898500012234,27258,7.659147900005337
patchtst_small,NWN,ESB,retrain,retrain,1.2946239709854126,39,33411,7.640740300004836,90000,7.659147900005337
patchtst_small,NCA,ESB,deploy,deploy,1.2973155975341797,39,33411,0.0,0,7.646099200006574
patchtst_small,NCA,ESB,adapt,head_finetune,1.2902535200119019,39,33411,2.4499018999922555,27258,7.646099200006574
patchtst_small,NCA,ESB,retrain,retrain,1.2946239709854126,39,33411,7.640740300004836,90000,7.646099200006574
patchtst_small,EAS,ESB,deploy,deploy,1.291731595993042,39,33411,0.0,0,7.586061099995277
patchtst_small,EAS,ESB,adapt,head_finetune,1.2880733013153076,39,33411,2.3604995000059716,27258,7.586061099995277
patchtst_small,EAS,ESB,retrain,retrain,1.2946239709854126,39,33411,7.640740300004836,90000,7.586061099995277
patchtst_small,NEU,RFE,deploy,deploy,1.7046751976013184,37,31312,0.0,0,8.342282700003125
patchtst_small,NEU,RFE,adapt,head_finetune,1.6826789379119873,37,31312,2.323480199993355,25791,8.342282700003125
