forecast_model,policy,n_pairs,point_r2,alpha,target_coverage,empirical_coverage,mean_bound_width,deploy_rate,adapt_rate,retrain_rate,unsafe_deploy_rate,mean_cost
regional_doy_climatology,three_source_excl_local_global,110,0.9913828191892551,0.05,0.95,0.966121212121212,0.3858894446061051,0.24733333333333335,0.004545454545454546,0.7481212121212121,0.0,0.6313939393939393
regional_doy_climatology,three_source_excl_local_conflict_stratified,110,0.9913828191892551,0.2,0.8,0.8320000000000001,0.11935842309183407,0.412969696969697,0.028121212121212123,0.5589090909090909,0.0,0.10642424242424244
regional_doy_climatology,three_source_excl_local_conflict_stratified,110,0.9913828191892551,0.1,0.9,0.9307272727272728,0.18892445005680233,0.341030303030303,0.018666666666666665,0.6403030303030303,0.0,0.32078787878787873
regional_doy_climatology,three_source_excl_local_conflict_stratified,110,0.9913828191892551,0.05,0.95,0.9443030303030302,0.21177441571423092,0.3466060606060606,0.012303030303030302,0.641090909090909,0.0,0.3028484848484848
spatial_knn_ridge,concat_global,110,0.9693011812303028,0.2,0.8,0.800060606060606,0.010254821101287023,0.35800000000000004,0.10521212121212122,0.5367878787878787,0.052020910438429616,0.3483636363636363
spatial_knn_ridge,concat_global,110,0.9693011812303028,0.1,0.9,0.918909090909091,0.023222350715977638,0.3111515151515151,0.06424242424242424,0.6246060606060606,0.05354239392508001,0.5332727272727272
spatial_knn_ridge,concat_global,110,0.9693011812303028,0.05,0.95,0.962121212121212,0.04208271711047445,0.25769696969696965,0.046242424242424245,0.696060606060606,0.030641094572209124,0.6362424242424243
spatial_knn_ridge,fixed_source_fusion_global,110,0.8539420439631132,0.2,0.8,0.8101212121212122,0.03640949452181017,0.17224242424242425,0.106,0.7217575757575758,0.0,0.6499393939393939
spatial_knn_ridge,fixed_source_fusion_global,110,0.8539420439631132,0.1,0.9,0.910121212121212,0.05020340215803203,0.0970909090909091,0.08133333333333333,0.8215757575757575,0.0,0.9123030303030301
spatial_knn_ridge,fixed_source_fusion_global,110,0.8539420439631132,0.05,0.95,0.9627272727272728,0.06976511335198646,0.027636363636363636,0.05284848484848485,0.9195151515151516,0.0,1.162909090909091
spatial_knn_ridge,reliability_fusion_global,110,0.9317508580443491,0.2,0.8,0.8051515151515151,0.024379858529227392,0.2632727272727272,0.11072727272727273,0.626,0.0,0.3704848484848485
spatial_knn_ridge,reliability_fusion_global,110,0.9317508580443491,0.1,0.9,0.9147272727272726,0.035366315282684954,0.24315151515151512,0.032606060606060604,0.7242424242424242,0.0,0.5653939393939394
spatial_knn_ridge,reliability_fusion_global,110,0.9317508580443491,0.05,0.95,0.9633333333333334,0.05079965755575916,0.1484848484848485,0.0933939393939394,0.7581212121212121,0.0,0.750060606060606
spatial_knn_ridge,reliability_fusion_conflict_stratified,110,0.9317508580443491,0.2,0.8,0.832060606060606,0.022700753315063327,0.31751515151515153,0.09763636363636365,0.5848484848484848,0.0030147504958112042,0.35054545454545455
spatial_knn_ridge,reliability_fusion_conflict_stratified,110,0.9317508580443491,0.1,0.9,0.9342424242424242,0.0345589474960153,0.22103030303030305,0.12860606060606058,0.6503636363636364,0.0003812636165577342,0.5359393939393939
spatial_knn_ridge,reliability_fusion_conflict_stratified,110,0.9317508580443491,0.05,0.95,0.9536363636363637,0.040611235340097133,0.1773939393939394,0.12054545454545453,0.7020606060606062,0.0,0.6167272727272727
spatial_knn_ridge,three_source_excl_local_global,110,0.9377043406334085,0.2,0.8,0.8069090909090909,0.009295552485762663,0.31975757575757574,0.13969696969696968,0.5405454545454544,0.0010299359509885826,0.267030303030303
spatial_knn_ridge,three_source_excl_local_global,110,0.9377043406334085,0.1,0.9,0.9079393939393939,0.01926876969231514,0.2695151515151515,0.10400000000000001,0.6264848484848484,0.0,0.406969696969697
spatial_knn_ridge,three_source_excl_local_global,110,0.9377043406334085,0.05,0.95,0.9624242424242425,0.027866110673883775,0.24321212121212124,0.06024242424242425,0.6965454545454546,0.0,0.5306666666666666
spatial_knn_ridge,three_source_excl_local_conflict_stratified,110,0.9377043406334085,0.2,0.8,0.8264848484848485,0.01167750234520474,0.34351515151515155,0.12212121212121213,0.5343636363636364,0.019472482566673128,0.32466666666666666
spatial_knn_ridge,three_source_excl_local_conflict_stratified,110,0.9377043406334085,0.1,0.9,0.9387878787878787,0.02068815294534879,0.2884242424242424,0.09072727272727273,0.6208484848484849,0.0045885697120217235,0.3949090909090909
spatial_knn_ridge,three_source_excl_local_conflict_stratified,110,0.9377043406334085,0.05,0.95,0.9508484848484848,0.028127670288117534,0.25842424242424245,0.05551515151515152,0.686060606060606,0.000533816425120773,0.5057575757575757
stgcn_diffusion,concat_global,110,0.6477935166115296,0.2,0.8,0.801939393939394,0.01539371115359749,0.00024242424242424242,0.06193939393939394,0.9378181818181819,0.0,0.6429090909090909
stgcn_diffusion,concat_global,110,0.6477935166115296,0.1,0.9,0.9106666666666666,0.03206760041618118,0.0,0.0012121212121212121,0.9987878787878788,0.0,0.7744848484848484
