source_region,target_region,model,n_stations,n_cells,mae_mean,brier_mean,mae_out_minus_in_mean,brier_out_minus_in_mean
CNA,CNA,linear_window,438,14,2.132110413050316,0.17881187126967216,0.0,0.0
CNA,CNA,patchtst_small,438,14,2.1308259522282227,0.17881187126967216,0.0,0.0
CNA,EAS,linear_window,110,16,6.753714509631434,0.30880666678031565,0.4107359591483073,0.06703925551858489
CNA,EAS,patchtst_small,110,16,6.7530020856133905,0.30880666678031565,0.4129752632726021,0.0672814331492586
CNA,EAU,linear_window,241,6,2.927671995304234,0.24001381036855193,0.16102386521369644,0.018938514744100618
CNA,EAU,patchtst_small,241,6,2.9264594439515137,0.24001381036855193,0.1497910053621417,0.018136334841709557
CNA,ENA,linear_window,522,21,3.27201693016255,0.2808934552915397,0.10105175934661746,-0.0010422171347978832
CNA,ENA,patchtst_small,522,21,3.270601414614076,0.2808934552915397,0.09443470124851781,-0.0010422171347978832
CNA,MED,linear_window,328,19,1.7447621037145729,0.18609481345243345,0.00860044631170711,0.007813585786729353
CNA,MED,patchtst_small,328,19,1.7433132603914518,0.18609481345243345,-0.006051306332765284,0.0027183835457591085
CNA,NCA,linear_window,144,7,1.017440177132841,0.1111918331706586,0.035186767114049,0.014457542962979361
CNA,NCA,patchtst_small,144,7,1.0162988344504986,0.1111918331706586,0.03324064664046619,0.014457542962979361
CNA,NEU,linear_window,1000,28,2.3574720861018754,0.3451504495873515,0.1221137829379276,0.045696768025098616
CNA,NEU,patchtst_small,1000,28,2.3560253743815793,0.3451504495873515,0.12416446936723347,0.047409179828087816
CNA,NWN,linear_window,183,36,2.7046401784041274,0.28732832610481535,0.22633607548353774,0.057285314321286356
CNA,NWN,patchtst_small,183,36,2.704275887969351,0.28732832610481535,0.21553297620349196,0.05803248727003634
CNA,SAU,linear_window,351,13,1.8241736433718962,0.2406495553311418,0.027097894737762463,0.018054559753848738
CNA,SAU,patchtst_small,351,13,1.822583519520345,0.2406495553311418,0.0300811659638683,0.01886123306230673
CNA,WCE,linear_window,1000,14,2.2311587089046445,0.3234650788244088,0.06793107992281949,0.02838288112432784
CNA,WCE,patchtst_small,1000,14,2.2295465058333526,0.3234650788244088,0.06261363319080226,0.0278899510539244
CNA,WNA,linear_window,975,17,2.072296152508216,0.25488107925372216,0.06814517704570401,0.02861989305491315
CNA,WNA,patchtst_small,975,17,2.0711028850807427,0.25488107925372216,0.05967989733341856,0.026037382717005682
EAS,CNA,linear_window,438,14,2.233588451513947,0.20593826943974441,0.10147803846363089,0.027126398170072234
EAS,CNA,patchtst_small,438,14,2.2013661725924516,0.18927075067371518,0.07054022036422866,0.010458879404042996
EAS,EAS,linear_window,110,16,6.342978550483127,0.2417674112617308,0.0,0.0
EAS,EAS,patchtst_small,110,16,6.340026822340789,0.24152523363105707,0.0,0.0
EAS,EAU,linear_window,241,6,2.681993527913322,0.2351124527212351,-0.08465460217721577,0.014037157096783803
EAS,EAU,patchtst_small,241,6,2.6720478889444443,0.22660038942041363,-0.10462054964492759,0.00472291389357125
EAS,ENA,linear_window,522,21,3.274160456245818,0.30486449098685203,0.10319528542988574,0.02292881856051447
EAS,ENA,patchtst_small,522,21,3.242715970455946,0.28557731740378867,0.06654925709038768,0.0036416449774511086
EAS,MED,linear_window,328,19,1.6731266083621739,0.18457645801859487,-0.0630350490406918,0.0062952303528907745
EAS,MED,patchtst_small,328,19,1.6612672229058911,0.1751816299549475,-0.08809734381832579,-0.008194799951726842
EAS,NCA,linear_window,144,7,1.0019746420310627,0.11486265104470528,0.019721232012270787,0.01812836083702603
EAS,NCA,patchtst_small,144,7,0.9878153460980843,0.10877119757318991,0.004757158288051743,0.012036907365510672
EAS,NEU,linear_window,1000,28,2.214844691582873,0.30279380408791956,-0.02051361158107479,0.0033401225256666327
EAS,NEU,patchtst_small,1000,28,2.229576958396298,0.31677298602873216,-0.0022839466180477985,0.0190317162694684
EAS,NWN,linear_window,183,36,2.4798632195537436,0.2491175009454682,0.0015591166331538492,0.019074489161939205
EAS,NWN,patchtst_small,183,36,2.4610764021833704,0.24760366990355193,-0.027666509582488702,0.018307831068772932
EAS,SAU,linear_window,351,13,1.912280789859008,0.23717755522504202,0.11520504122487424,0.014582559647748992
EAS,SAU,patchtst_small,351,13,1.8979961890938342,0.22957565279718894,0.10549383553735724,0.0077873305283539
EAS,WCE,linear_window,1000,14,2.123173845919803,0.2990516719757961,-0.04005378306202155,0.003969474275715069
EAS,WCE,patchtst_small,1000,14,2.1316982345354005,0.3040640193315686,-0.03523463810714963,0.008488891561084152
EAS,WNA,linear_window,975,17,2.0130656418775343,0.22713975998141528,0.008914666415022502,0.0008785737826062579
EAS,WNA,patchtst_small,975,17,2.0118829283849613,0.22898877466490852,0.000459940637637343,0.0001450781281919856
EAU,CNA,linear_window,438,14,2.168447016378474,0.19144718900827826,0.03633660332815802,0.012635317738606093
EAU,CNA,patchtst_small,438,14,2.155188379516999,0.18826865793092112,0.024362427288776006,0.009456786661248936
EAU,EAS,linear_window,110,16,6.095936594705893,0.24760865730873033,-0.24704195577723279,0.005841246046999543
EAU,EAS,patchtst_small,110,16,6.200513520323459,0.2545889134921265,-0.13951330201733017,0.013063679861069426
EAU,EAU,linear_window,241,6,2.7666481300905374,0.22107529562445133,0.0,0.0
EAU,EAU,patchtst_small,241,6,2.776668438589372,0.22187747552684237,0.0,0.0
EAU,ENA,linear_window,522,21,3.11149777939031,0.29410917875357473,-0.059467391425622136,0.012173506327237203
EAU,ENA,patchtst_small,522,21,3.0941153069836136,0.2868473269600892,-0.08205140638194419,0.004911654533751613
EAU,MED,linear_window,328,19,1.7485981483939044,0.179239810481786,0.012436490991038765,0.0009585828160819038
EAU,MED,patchtst_small,328,19,1.7531765049410906,0.17770146420839864,0.0038119382168734146,-0.005674965698275714
EAU,NCA,linear_window,144,7,1.0484192473554854,0.10205450967272249,0.06616583733669334,0.005320219465043244
EAU,NCA,patchtst_small,144,7,1.0459469509268402,0.10045349277373303,0.06288876311680774,0.0037192025660537937
EAU,NEU,linear_window,1000,28,2.309923511405464,0.3077537610351772,0.07456520824151613,0.00830007947292431
EAU,NEU,patchtst_small,1000,28,2.3388735702046413,0.3175434204853607,0.10701266519029501,0.019802150726097003
EAU,NWN,linear_window,183,36,2.5246838282349047,0.23689667241879458,0.04637972531431496,0.00685366063526558
EAU,NWN,patchtst_small,183,36,2.5776571943149555,0.24756740629662277,0.08891428254909661,0.018271567461843764
EAU,SAU,linear_window,351,13,1.9550325721273378,0.23040110063001093,0.1579568234932041,0.007806105052717875
EAU,SAU,patchtst_small,351,13,1.9662573730459063,0.2357319287416967,0.17375501948942945,0.013943606472861634
EAU,WCE,linear_window,1000,14,2.104097486047499,0.3004125627330081,-0.05913014293432569,0.0053303650329271065
EAU,WCE,patchtst_small,1000,14,2.1134248101854416,0.30480372848832127,-0.053508062457108714,0.009228600717836866
EAU,WNA,linear_window,975,17,2.0424220402494506,0.22777204489974512,0.03827106478693864,0.0015108587009360767
EAU,WNA,patchtst_small,975,17,2.0687107027272624,0.23331075430730316,0.05728771497993851,0.004467057770586641
ENA,CNA,linear_window,438,14,2.2488020688716666,0.18497174467707456,0.11669165582135048,0.006159873407402374
