model,source_region,target_region,n_runs,degradation_mean,degradation_sd,degradation_min,degradation_max,mae_mean,brier_mean,degradation_se,degradation_ci95_halfwidth
graphwavenet_transfer,SAU,CNA,3,0.18810605928897248,0.004497938328361135,0.1847725271850075,0.1932220458310971,2.1663909774106203,0.17946053733736508,0.002596885904677637,0.03299656398198873
graphwavenet_transfer,SAU,EAS,3,0.030466786755386666,0.03782866484219358,-0.010995338336279,0.063100664972535,6.187176418176773,0.2256857682372627,0.021840389829724596,0.27750846469997004
graphwavenet_transfer,SAU,EAU,3,0.017668664877705534,0.003605832013070043,0.0142699204627099,0.0214509261383295,2.80976048767474,0.2089404275561435,0.0020818280833985597,0.02645213385371613
graphwavenet_transfer,SAU,ENA,3,0.25633403504044106,0.00655815306885212,0.2489802131373103,0.2615763051320348,3.1816126183997997,0.27307019222186707,0.003786351439688542,0.04811015659676703
graphwavenet_transfer,SAU,MED,3,0.002250915470377567,0.0016234605275929814,0.0004357907986897,0.0035642066618936,1.7110616310758582,0.16883025562156181,0.0009373053726245398,0.011909593965125177
graphwavenet_transfer,SAU,NCA,3,0.011164342355036898,0.0054594539736943235,0.0065341162408617,0.0171843700251209,1.0293965882684155,0.09693581700290503,0.00315201722134079,0.040050176147115875
graphwavenet_transfer,SAU,NEU,3,0.0246911421333369,0.0010826186588477416,0.0239637267245009,0.0259353118061137,2.24006116759336,0.296230399857667,0.0006250501741154553,0.007942015482853504
graphwavenet_transfer,SAU,NWN,3,0.15566118631656276,0.015121678514503235,0.1409176562955452,0.1711345809770558,2.4540864462548693,0.2250861980145783,0.008730505160947423,0.11093158602747501
graphwavenet_transfer,SAU,SAU,3,0.0,0.0,0.0,0.0,1.8759706376869574,0.21659656935172936,0.0,0.0
graphwavenet_transfer,SAU,WCE,3,0.005290280131914667,0.0014349067473288693,0.0039276819533898,0.0067879443517654,2.1354326131928856,0.29046020477749995,0.0008284437968323331,0.010526376495178779
graphwavenet_transfer,SAU,WNA,3,0.07184721793341313,0.005112145951948699,0.0664276981302951,0.0765832157434454,2.003132811806284,0.22176759190854686,0.002951498841494237,0.03750234855936792
graphwavenet_transfer,WCE,CNA,3,0.19730058850742008,0.002611569696273954,0.1954718973448285,0.2002915208921968,2.175585506629068,0.18281148648177456,0.0015077904671512367,0.019158294375264204
graphwavenet_transfer,WCE,EAS,3,0.05359430594145126,0.05402591562503991,-0.0083357308595092,0.0910633588973204,6.210303937362838,0.22832841409031968,0.031191876929332802,0.39633037437769547
graphwavenet_transfer,WCE,EAU,3,0.028418266334013603,0.0072648947831059135,0.0202544663873867,0.0341713856326074,2.820510089131048,0.21163513507726836,0.004194388958660507,0.05329476485297062
graphwavenet_transfer,WCE,ENA,3,0.2620182139864824,0.0110186153369915,0.2547992465594734,0.274700997315365,3.187296797345841,0.27687134317634654,0.006361600530908982,0.08083179879712464
graphwavenet_transfer,WCE,MED,3,0.006180564449025067,0.0023327606939237268,0.0047765838177543,0.0088733840505054,1.7149912800545055,0.16959153922282685,0.001346820014591842,0.017112970848528405
graphwavenet_transfer,WCE,NCA,3,0.014809910072394168,0.0033017061803010247,0.0113536805347674,0.0179316251205076,1.0330421559857728,0.0977101116168258,0.0019062409519818478,0.02422108781285258
graphwavenet_transfer,WCE,NEU,3,0.028006464633201732,0.011423582032674531,0.0149425381577916,0.0361191224147871,2.2433764900932247,0.2965286826294539,0.006595408161674413,0.08380260642257033
graphwavenet_transfer,WCE,NWN,3,0.18930469360750257,0.019785677521514028,0.1670151721249386,0.2047917992273134,2.4877299535458093,0.2320349572694743,0.011423266243145252,0.14514635964417708
graphwavenet_transfer,WCE,SAU,3,0.0098755426227878,0.003780552384287403,0.0062339819793418,0.0137812338275991,1.8858461803097455,0.22017402431068886,0.0021827029367538137,0.027733870393205552
graphwavenet_transfer,WCE,WCE,3,0.0,0.0,0.0,0.0,2.1301423330609706,0.28930404207327337,0.0,0.0
graphwavenet_transfer,WCE,WNA,3,0.08646618326922385,0.009348999977876764,0.0757121724075345,0.0926600353052155,2.0177517771420947,0.222447547403543,0.005397647653880956,0.06858361618533379
graphwavenet_transfer,WNA,CNA,3,0.2000938151125914,0.01211208788414901,0.1861408606568515,0.2079003341348221,2.178378733234239,0.1806128747659094,0.006992917200361836,0.08885343765271503
graphwavenet_transfer,WNA,EAS,3,0.006248702071834135,0.05363102747169157,-0.0497210376294662,0.057186312194527,6.162958333493222,0.2300176460964559,0.030963888147697346,0.3934335022406256
graphwavenet_transfer,WNA,EAU,3,0.04244372074707744,0.022218947527739414,0.0168777200168922,0.0570885305112664,2.8345355435441117,0.2181766636715702,0.012828115336250522,0.1629966598449636
graphwavenet_transfer,WNA,ENA,3,0.25637545620408275,0.004886845793998844,0.2533154914596512,0.2620113761837703,3.181654039563442,0.2688554201799476,0.0028214217346534233,0.03584956220832579
graphwavenet_transfer,WNA,MED,3,0.025513677346458,0.010452828937196856,0.0135517528288434,0.0328895962950833,1.7343243929519385,0.17457441215774563,0.006034943600683715,0.07668122896310797
graphwavenet_transfer,WNA,NCA,3,0.0064373197383305,0.004165958473574156,0.0038125498637025,0.0112408573982389,1.0246695656517095,0.09700571194782824,0.0024052172461508413,0.03056118276518998
graphwavenet_transfer,WNA,NEU,3,0.03427846012280507,0.009467088733384175,0.0263486041793288,0.044759814079894,2.2496484855828283,0.2926549406333585,0.005465826228661427,0.06944990711513259
graphwavenet_transfer,WNA,NWN,3,0.034182197980371004,0.005072108345522867,0.0283387754312232,0.037446097438268,2.332607457918678,0.21643584836272822,0.002928383118646575,0.0372086354522349
graphwavenet_transfer,WNA,SAU,3,0.04558486242921513,0.01463729703733851,0.0292385173583717,0.0574793541766856,1.9215555001161724,0.22945591364934695,0.0084508473847159,0.10737819706654196
graphwavenet_transfer,WNA,WCE,3,0.04447334298323791,0.011585308822525496,0.0348580632892915,0.0573357440196365,2.174615676044209,0.2930684913757435,0.006688781167330042,0.08498902294928677
graphwavenet_transfer,WNA,WNA,3,0.0,0.0,0.0,0.0,1.9312855938728706,0.21135810878437078,0.0,0.0
linear_window,CNA,CNA,3,0.0,0.0,0.0,0.0,2.1724495954893186,0.18198728476936463,0.0,0.0
